,Tweets,date
50, 1 5 ExclusiblePenthouse 0 25 0xded7720e7e1682cf67345273837ca0c80ba669ef 8 CLONEX Buy 18 Sell 0 6 BAYC Buy 10 Sell 5 5 MAYC Buy 9 Sell 1 3 WOW Buy 5 Sell 0 2 AZUKI Buy 3 Sell 1 1 DOODLE Buy 2 Sell 4 ,2022-06-16
51, 4 5 hrs to go on this blue beams beauty RR BAYC by we like the conceptual art ,2022-06-16
52,Am I the only one that thinks the BAYC Trezor Hunt will take place in ,2022-06-16
53, phenomenal hype NFTCommunity blockchain BAYC APE,2022-06-16
54,Guys what if we could download food nft nftart BAYC Azuki decentralized CentralPark cryptocurrency,2022-06-16
55, Free NFT Giveaway Worth 1 ETH 1900 Follow amp Retweet Drop your ETH address NFTCommunity opensea NFTArtist ,2022-06-16
56,Giving away this lucky Pass To Enter Follow Like amp Retweet Tag 3 friends Winner selected in 3 days NFT NFTCommumity BAYC MAYC DegenHQ ENSgiveaway NFTGiveaway NBAFinals nftart ,2022-06-16
57,would you rather one 1 M1 mutant ape M2 mutant ape azuki clone x moonbird and doodle or one 1 BAYC,2022-06-16
58, way2rich fumbled BAYC 7209 status No Hands in 97 WETH out 81 82 WETH hodl 16 days loss 15 18 ETH spent 188180 06 2022 lost 100878 54 ,2022-06-16
59, I need to go back in time not borrow money hahaha Right when BAYC was lt 1k usd,2022-06-16
60, I joined the crypto industry in 2017 and for me every project is still a potential scam from Bitcoin to BAYC It's not a heit it's just a caution that allows me to save my money I'm still noob here but it's helpful,2022-06-16
61,High profile BAYC collector denies allegations of wrongdoing brought by DeFi detective Enter Chat Room ,2022-06-16
62, 2 5 BAPGENESISBULLS 0 5 0x2cf6be9aac1c7630d5a23af88c28275c70eb8819 1 AZUKI Buy 1 Sell 0 1 BAYC Buy 1 Sell 0 1 COOL Buy 1 Sell 0 1 DOODLE Buy 1 Sell 0 1 MAYC Buy 1 Sell 0 ,2022-06-16
63, I love my jerseys bro So ,2022-06-16
64, DID YOU GET YOUR YET Get in if you can coz we mooning Twitter space in a couple of hours check bellow n ,2022-06-16
65, Snipe Alert Jun 18 7 00 pm Bored Ape Kennel Club Target Price 9 00 Floor Price 5 98 MemberoneAlpha mayc bayc bakc ,2022-06-16
66, Exclusive Footage of BOR DSUN BAYC 5128 training Storm Tracks Koda 9364 Owner ,2022-06-16
67, NKC Web3 Trending Trade BAYC,2022-06-16
68,Crypto Panic High profile BAYC collector denies allegations of wrongdoing brought by DeFi detective Bet with BTC via ,2022-06-16
69, The more I listen to the more I wanna join the ride Picked up my second RR BAYC CantCopyNFT ,2022-06-16
70,Although numerous it's not clear how on chain data alone led the DeFi detective to deduce Jeff Huang as being behind the alleged misconduct ,2022-06-16
71, An APE can coexist with another Ape 6580 BAYC pablosapes pablosmanshin pabloslol BoredApeYachtClub MAYC ,2022-06-16
72,Fuck BAYC ,2022-06-16
73,Thinking of buying a RR BAYC hmmmm ,2022-06-16
74, Is this only for punks Need this for my BAYC,2022-06-16
75,NFT Twitter and BAYC owners so desperate to touch grass that they still won't cancel the NYC trip ,2022-06-16
76, goblintown goblintownwtf goblin nft crypto nfts punks bayc mayc rtfkt azuki airdrop https ,2022-06-16
77, Same with your BoredApes they're tired of waiting for 's too BAYC DAW,2022-06-16
78,New RR BAYC minted 5499 RRBAYC NFTs ,2022-06-16
79, I heard it s a good time to buy MAYC Got mine for really cheap A steal i tell you Where my cough panda coug ,2022-06-16
80,Arrived in NYC So excited THIRDFRIENDS HKSKstudio BAYC MAYC likeminded NFTNYC NFTNYC2022 NFT ,2022-06-16
81,Just got hacked and lost several mfer meebits premint and BAYC lands Be careful in bear market hackers become fierce ,2022-06-16
82, MUTANTGOBLINAPE SOLD OUT L K This MGA's My Friend Open Sea Discord mgaishere goblintownwtf apefollowape NFT Web3 art NFTCommunity nftart NFTProjects BAYC MAYC goblintownwtf ,2022-06-16
83, It s sad to see people turn a blind eye to obvious rugs when money is involved especially when the parties involved have financially harmed others at significant cost Welcome to the entire NFT space Looking at Azuki maybe even BAYC Protect them bags doe amirite ,2022-06-16
84,1 Wer steckt hinter dem Bored Ape Yacht Club 2 Wie wurde BAYC so popul r 3 Welches NFT wurde zum h chsten Preis verkauft Schau auf unseren IG Kanal und erfahre mehr dar ber cryptonerds official ,2022-06-16
85,What are you waiting for RUGMI Hard Baby NFT nftart nftcollectors aigenerated artificialintelligence nftcollectors nftcommunity nftcollectibles nftartist nfts nftartists nftartgallery BAYC MAYC BoredApeYachtClub ,2022-06-16
86, BAYC 2162 is now marked with a reported for suspicious activity tag on OpenSea the world's largest NFT marketplace T ,2022-06-16
87, Are you sure it's BAYC doing ,2022-06-16
88,MACC DJ PARTY SNEAK 19 Join the Discord MintingSoon MutantApeCountryClub GACC GrandpaApeCountryClub BAYC MAYC NFTMint NFTMintAlert OpenSeaNFT Kuchuya Mutants ,2022-06-16
89, TWICE Momo 3K NFTs Follow and Retweet OpenSeaNFT Opensea NFTJPN NFTJapan BAYC MAYC cryptopunks Justape NFTCommunity WomeninNFTs NFTGiveaway ,2022-06-16
90, Otherdeed 64674 bought for 2 95 3238 51 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-16
91,As a person who s not a fan of bayc Y all are slowly making a fan out of me because of the constant dumb hate You wanna know the truth most of you didn t even know who nekst was before this and are just emotionally reacting because of your hate for bayc,2022-06-16
92, Amazing ,2022-06-16
93, apes be like Bayc membr won the nba championship woaww we the best yet steph partners with the real Gorillas cyberkongz ,2022-06-16
94, SPIN A WHEEL TO WIN BAYC amp CRYPTOPUNKS The NFT Casino Making Millions Rollbit s First NFT Collection Grab Your NFT Lootbox ,2022-06-16
95,covering the basics of BAYC ,2022-06-16
96, BAYC thinks im legit masterminding all this shit against them paranoid delusions they dont realize that most of the wor ,2022-06-16
97,I just remembered when by was going to give ETH prizes to punk minters and OG wabisuki holders but then the artist gave up three weeks after public mint and deleted their roadmap and later pretended to be a BAYC owner to generate interest in it LMAO,2022-06-16
98, Like this tweet if you want to see this Zombie Sailor Ape tripped today BAYC Tripsters HAPE ,2022-06-16
99, Otherdeed 84552 bought for 3 75 4116 75 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-16
100,My profile eth 0 23 E Check out my item listing on OpenSea ensdomains Ethereum NFT NFTCommmunity ETH DomainName domainsforsale domainnames BAYC NFTCollector arabicdomain OpenSeaNFT DomainNameForSale ens,2022-06-16
101, Otherdeed BAYC amp WL Giveaway 1x Exclusive NFT Worth 3 Eth 3x Exclusive WL To Win ,2022-06-16
102, Bunch of bayc azuki ones Altho that was a while ago D,2022-06-16
103, V I P 1 of 1 APES Giveaway is a top NFT project so who will get a free one will be rich instantly we are talking about 10eth minimum 1 Follow us 2 amp 3 Tag frens nft nfts NFTGiveaway NFTCommunity ApeNFT pfpNFT 1of1 FreeNFTs BAYC ETH ,2022-06-16
104, Nearly 100M has been spent on gas for the BAYC land sale in one hour This is money that could have gone to Yuga or stayed ,2022-06-16
105, so everyone is going to have a bayc in about 7 days when Eth is 100 ,2022-06-16
106, lol BAYC holders would've been cleaned ,2022-06-16
107, Yes BAYC is the problem ,2022-06-16
108,New RR BAYC minted 5458 RRBAYC NFTs ,2022-06-16
109,Lol serious deer stalker hat fomo now gacc macc Join our discord and see what the fuss is about bayc MAYC ,2022-06-16
110, Ladies Gentlemen and Apes welcome aboard In addition to all the incredible goals that the team has we will be doing interviews WAGMI BAYC boredapeyachtclub boredape nftcommunity NFTs ,2022-06-16
111, for fractional ownership of BlueChipNFT amp IRL property by MAYC amp BAYC with All of the above moonshine Bullish DIAMONDHANDS LFG NFTs ,2022-06-16
112, Coinbase nft is down so bad they are sending me emails saying I can get an official BAYC for 1 eth Must have fired their p ,2022-06-16
113, This doesn t even mention that just over 12 of the holders are blue chip owners wallets holders with BAYC MAYC Azuki Cryptopunks etc Decent ratio and just the start as more will be definitely coming with what s in store for this project ,2022-06-16
114, same You ve got this bud Times are hard Especially for bayc owners especially for NFT Twitter influencers we here for u ,2022-06-16
115, Thats ur sentence Every holder will get an AI BAYC Free Mint Read ur pin tweet But its ok u do what u want ,2022-06-16
116, NFT Sales Update Highest NFT sales of the past 7 days BAYC 4549 BAYC 8971 BAYC 6041 BAYC 6151 BAYC 3338 What ,2022-06-16
117, That's Tim Berners Lee And don't think crypto NFTs don't have this sort of elitism Bitcoin max ,2022-06-16
118,WIP nft opensea BAYC ,2022-06-16
119, Today s Gm for BAYC 7990 ,2022-06-16
120,over 1 2 million dollars has made from RR BAYC and YugaLabs nor the BAYC holders arent going to do anything about it Absolute No IP is owned liars scammers ,2022-06-16
121, Recently a lecture was published by a Chinese whale A9 status holding assets of 15 mil presenting his hypothesis that 3 amp ,2022-06-16
122, Congrats and welcome ,2022-06-16
123,MACC DJ PARTY SNEAK 3 Join the Discord MintingSoon MutantApeCountryClub GACC GrandpaApeCountryClub BAYC MAYC NFTMint NFTMintAlert OpenSeaNFT Kuchuya Mutants ,2022-06-16
124, Grandpa Ape Country Club 3735 Rank 763 Rare Trait Bored Kazoo 0 86 GAC ,2022-06-16
125, u tried it yet ,2022-06-16
126, Bored Apes BAYC NFTs Hit a Yearly Record Low Floor Price Drops Below 100K,2022-06-16
127,I sell domains from 0 0099 ETH buy now UDfam Unstoppable Web3 domains Ethereum NFT NFTs NFTCommmunity ApeNFT BAYC OpenSea Polygon NFTGiveaway ,2022-06-16
128,If I could short bayc I really really would It s def going to go below 10 eth Most assymetric trade I ve seen,2022-06-16
129, NFTJapan NFTdrop bayc NFTfamily,2022-06-16
130, Thank you for helping me verify my ownership Excited to join the pride,2022-06-16
131, unsure why i expect bayc holders to understand ideals and values that exist outside the structure of capitalism according to your value principles correct they did nothing wrong perhaps it may be worth u understanding that not everyone has your same values,2022-06-16
132,I'm releasing the BAYC MAYC WL form for A Bored Year today instead of tomorrow Please fill it out there's only 1000 NFTs available All apes featured in the book are automatically whitelisted but they're still required to fill out the form ,2022-06-16
133, NFT Whale 'Kirtsting1' just bought 6580 BAYC for 100 ETH 108781 BoredApeYachtClub BAYC whalestats babywhale ,2022-06-16
134,Have you heard of HELIX one of the newest metaverse's coming Claim you free NFT now The world's most immersive metaverse is coming Trailer amp gameplay stream dropping soon NFTs NFTcommunity BAYC Otherside Airdrop ,2022-06-16
135,hmm should I get a RR BAYC Very tempting,2022-06-16
136,MikeMajlak has purchased his first ever home in LosAngelesCalifornia for a hefty 4 1 million And for those who can t digest it yet here comes another fact he used his BAYC NFT as leverage to make the house his own ,2022-06-16
137,BAYC APE is still valued at 1 BILLION DOLLARS 3 3B fully diluted with Bitcoin now at 18 4K USDT We're nowhere near bottom yet ,2022-06-16
138, The good news in all this is that at least the Ether 2 0 merge became a whole lot easier Next time a BAYC drop won't even clog up the network so lower gas fees It's time to re build ,2022-06-16
139, For those that don t know this is a trippy hat trippy fur blue beam BAYC level timepiece Shit that s awesome ,2022-06-16
140, Bored Ape Yacht Club BAYC NFT 6558 sold for 119 ETH 130 64k ,2022-06-16
141, I think probability of Bayc fading away is low a lot of capital behind the project for it to continue building,2022-06-16
142, Otherdeed 63683 bought for 2 WETH 2157 76 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-16
143, Bored floating in the Dead Sea drinking Chardonnay BAYC ,2022-06-16
144, sweep bayc in a few months when eth is at 500 and they at a 10 eth floor,2022-06-16
145,NewProfilePic BAYC BoredApeYachtClub ,2022-06-16
146, If I had a BAYC I'd take you up on that ,2022-06-16
147, Some people think metaverse is a scam I think it s the future What do you think ,2022-06-16
148,The Crypto Galletto guerrinosantoni nft nftartist nftcollector nfts nftgiveaway nftcommunity nftcollectibles nfrartgallery nftartwork nftnews nftdrop opensea openseanft polygon bitcoin crypto cryptoart nft club nft hunters bayc apefollowape eth ethereum ,2022-06-16
149, I m still waiting for an answer as holder of BAYC amp otherside How could you possibly share 1 piece of land with the community Can you share the of such land Can you please clarify since it s not possible 1 that would be a security 2 One land is about 2ETH right now ,2022-06-16
150,New RR BAYC minted 5505 RRBAYC NFTs ,2022-06-16
151, BTC Sentiment 18800 What's next for BTC ETH SOL LUNA CRV AVAX ADA BNB FTM MATIC WAVES SHIB DOGE SPY GME AAPL TSLA XRP NEAR LINK FTT APE AXS ZIL CVX FRAX NVDA LOOKS UNI HBAR ALGO DOT UST CRO ATOM VET EGLD RUNE ZEC QNT USDT NFT BAYC,2022-06-16
152,18 As I ve said founded by this marketplace will have 0 royalties something Yuga has not done for the people that have made them billions of dollars The cost to use this MP 1 RR BAYC ,2022-06-16
153,When I think BAYC My next thought instantly goes to Degods and then I do some math no wait forget the math horrible w numbers Anyway this is where my thoughts wind up This could be the next major brand Grateful for all of you LFGHOST WAGBOO NeverForget ,2022-06-16
154, Eth a 1000 Mdrrr azy prend ce ratio metamask binance elon musk trust wallet open sea nft coinbase ftx btc ,2022-06-16
155, 1 11 We all know about BAYC s revolution from NFTs niche to a global mainstream and we've heard many opinions about its exorbitant prices Besides this we cannot fail to see a key point in the construction of a new paradigm of NFT use cases ,2022-06-16
156, Otherdeed 51871 bought for 2 2195 6 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-16
157,ready for the show nft opensea BAYC ,2022-06-16
158, BAYC just pulled off possibly the worst pump and dump to date Giving away over 100000000 APE tokens to existing holde ,2022-06-16
159,I dont own a But I hope they overtake BAYC apes Art is 100000x better If im gonna be seeing apes for the rest of my life I hope its Primates lmao Wish I had bought lol ,2022-06-16
160, Someone in NYC needs to grab some black paint and go fix the NEKST wall that BAYC just fucked up Incredibly stupid and dis ,2022-06-16
161, i still think it was a waste of an insane amount of capital for most people that chased the pump and became exit liquidity for BAYC holders though one of many things that drained a shit ton of retail money out when we didnt have healthy inflow of new ,2022-06-16
162, if you re a holder and i don t follow you drop a comment with your ape includes BAYC MAYC and dogs ,2022-06-16
163, 1year and 3 ATH Good time for Bankless to buy BTC now Why wait for BR JPM BAYC EM BANKS or SWWORRA3 Crypto Pump in Global Recession Crypto is GOLD,2022-06-16
164, CLAIM OR DIE ,2022-06-16
165, BAYC Bored Ape Yacht Club Chart vs BTC 2018 Chart The psychology of a bubble is in play NFTs APE ApeCoin seems l ,2022-06-16
166,BAYC s Otherside Metaverse Demo Gameplay Revealed ,2022-06-16
167,New RR BAYC minted 5459 RRBAYC NFTs ,2022-06-16
168, Business card eth 0 25 E Pay us eth 0 155 E ensdomains Ethereum NFT NFTCommmunity ETH Domain ,2022-06-16
169, Bugatti Bugatti Bugatti Dubai Police Bugatti NFTs NFTcommunity womenrise UAE NFTcollection BAYC ,2022-06-16
170,I'll let the community decide whta they want for the 4 slots available at 4k 4 5k 5k amp 5 5 K NFTCommunity FreeMint Freenfts Etherum Bayc mayc goblintownwtf cashprizes APESNOTLEAVING NFTNYC2022 Let me know your suggestions ,2022-06-16
171,Just incase someone was wondering about this recent huge BAYC sale This was indeed a fake trade just for marketing The buyer of this BAYC owns a shady blockchain platform which is used for airdrops or somethin He was already the owner of this BAYC and sold it to himself ,2022-06-16
172,BAYC started a war lol ,2022-06-16
173, Oh my Yes please what about a Koda to go with the BAYC ,2022-06-16
174, Snipe Alert Jun 17 10 00 am Bored Ape Kennel Club Target Price 9 00 Floor Price 5 9999 MemberoneAlpha mayc bayc bakc,2022-06-16
175,NFT AM Update post below Top news BAYC trippy blue laser sells for 999 69 ETH unofficial ETH ATH Washington Nationals debut NFT for attendees planes airdrop reveal today staking announces NFTBoxes 2022 cont'd ,2022-06-16
176,Biggest increase in floor past 24 hrs 1 gazers 1 2 7 2 2 v1 punks 1 1 5 5 3 doodles 0 8 11 5 4 MAYC 0 6 17 8 5 clonex 0 54 10 3 6 squiggles 0 5 6 3 7 metahero 0 4 2 3 8 BAYC 0 35 86 8 9 cypher drop 0 34 0 9 10 letswalk 0 32 2 4 ,2022-06-16
177,BoredApeYC Can t wait to let my Mutant wear the merch BAYC MAYC ,2022-06-16
178,JUST IN High profile BAYC collector denies allegations of wrongdoing brought by DeFi detective Read more ,2022-06-16
179, Snipe Alert Jun 18 1 00 pm Bored Ape Kennel Club Target Price 9 00 Floor Price 5 98 MemberoneAlpha mayc bayc bakc,2022-06-16
180,Too good not to share and it s true Know your role in the art world Watch your BAYC k s turds ,2022-06-16
181,7 Based on the last 3 months of data this chart is the TIE's NFT Blue Chip PFP index which includes BAYC MAYC Azuki Doodles Clone X Cool Cats World of Women and CryptoPunks with a uniform weighting of 12 5 applied to each collection ,2022-06-16
182, Not Gonna Lie You look very guilty here ,2022-06-16
183,Moved five times in a month Look at his expression bayc NFTs MAYC ,2022-06-16
184, RR BAYC 1673 was bought for 0 144 158 78 by bobbyzoo eth RRBAYC NFTs ,2022-06-16
185, Arrived Preparing for NFT NYC web3 nft bayc quirkiesnft ,2022-06-16
186, Zoom parties are more lit than in person especially during Covid F ck NFT NYC As an Upstate NYer I hate the city Y al ,2022-06-16
187, NFT Whale Trade Transfer jfellz eth gt 0x3cd3bf NFT Bored Ape Yacht Club 6151 Price 101 ETH 108678 93 Gas 0 0092 ETH 9 91 BAYC boredapeyachtclub,2022-06-16
188,I have a 1 ApeFest2022 ticket for the 23rd Looking for trade to go as 1 on the 20th BAYC MAYC MutantFam BoredApeYC BoredApeYachtClub NFTNYC APECOIN ApeFest OthersideMeta OthersideLand,2022-06-16
189, MUTANTS ARE COMING GACC BAYC MAYC Clonex NFTs NFTCommmunity DegenToonz MurakamiFlowers,2022-06-16
190, You do enjoy deflecting ,2022-06-16
191, Duckfollowduck ODYC quackquack QUACKarmy Quack DucklingsODYC duckfollowduck NFTmint NFTs NFT NFTCommunity LFQ Thank's to BAYC holders,2022-06-16
192, NewProfilePic Back to BAYC for the groupies amp fanboys at ,2022-06-16
193, Momoblack 5 Momoblack NFT Pass BAYC MAYC Azuki 1 ,2022-06-16
194, 1672 wallets holding an RR BAYC also hold 1839 PHUNKS 39 MAYC 31 PUNKS 17 BAYC,2022-06-16
195,Building a Brand image from day one is one thing that has worked out great for BAYC and several others This is a reminder to NFTs We can build brands that are loved by thousands in less than 15 months and Yet we are left with so much potential ,2022-06-16
196, Thanks you we are thankful to have you as a KCG community member and love the video you made 2 hours to ,2022-06-16
197,What would you do If this happened BTC 90000 Eth 2 0 8000 SOL 1000 BAYC 150 Eth MAYC 30 40 Eth Azuki 10 Eth Moonbirds 20 Eth Doodles 20 Eth ,2022-06-16
198, The floor for Golden Scythe weapon there is only ONE listed for 1eth then it jumps to 2eth and 2 3eth INSANE see y ,2022-06-16
199, CAT77 flipped BAYC 6558 status Diamond Hands in 0 6 ETH out 119 ETH hodl 1 year 1 month 15 days profit 118 4 ETH paid 1769 05 2021 made 125204 7078 ,2022-06-16
200, Ginoa otherdeed OthersideMeta cryptocurrency Cr ,2022-06-16
201, This was warned by BAYC a few days weeks ago,2022-06-16
202,Sneakpeak this pretty ethereum ethereumnfts ethereumnft opensea openseanft NFT NFTs nftart nftcommunity bayc mayc goblintownwtf veecon doodles etherrock ,2022-06-16
203,Anyone got a thread on how to explain NFTs to an 8yr old what they are why risks Rewards Need it before 12 hours Post it GO nft matic solpunk bayc boredapeyatchclub moonbirds any good trades on your radar ,2022-06-16
204, is the the BAYC ,2022-06-16
205, 8 EXPECTED VALUE I only invest in mid to high tier blue chip NFTs etc Several Twitter junkies ,2022-06-16
206, NFT Whale Trade Transfer franklinisbored eth gt 0x209b3f NFT Bored Ape Yacht Club 7209 Price 84 1 ETH 91972 53 Gas 0 0058 ETH 6 33 BAYC boredapeyachtclub,2022-06-16
207, Grandpa Ape Country Club 2450 Rank 4500 Rare Trait Tan Member's Only Jacket ,2022-06-16
208, The mutants are nearly here GrandpaApeCC GACC MACC GrandpaApeCountryClub BAYC BoredApeYachtClub MutantApeYachtCl ,2022-06-16
209,hip hop yo BAYC MAYC OthersideMeta NFT ,2022-06-16
210,Great job in describing the ,2022-06-16
211, If I had a nickel for every time I heard that whispered under breath from one of my kids I'd own a BAYC Or 2 ,2022-06-16
212,MINT LIVE DAILY ON OPENSEA rarible nftcollectors NFTCollection nftphotography openseanft nfts nftartist nftdrop BAYC MAYC artcollectorRome artNFTcollectorLondon artcollectorjapan artcollectorNewyork nftartists nftart cryptoQueen ETHGIRL ,2022-06-16
213, U got quite a bit of those in urs as well makes sense ur such an expert on the matter lmao ,2022-06-16
214,NewProfilePic apefest bayc mayc ,2022-06-16
215, AKC Li flipped BAYC 1354 status Diamond Hands in 7 ETH out 88 ETH hodl 11 months profit 81 ETH paid 13433 07 2021 made 95335 710 ,2022-06-16
216, Have a great day at some point you gotta just move on you're too invested in this fued ,2022-06-16
217, WAYC Head to Head vs MAYC 20 WL Spots for WAYC 1 amp Like 2 Follow ,2022-06-16
218,babyapeyachtclub BinanceNFT NFTs NFTCommumity NFTGiveaways NFTs Welcome again to another give away RULES APPLY LIKE TAG 1 PERSON RETWEET Winner will be announced in 24 hours join our discord and come say hello link in profile Take care all BAYC 0355 ,2022-06-16
219,Colecionador de alto perfil do BAYC nega alega es de irregularidades trazidas pelo detetive DeFi ,2022-06-16
220,1662 wallets holding an RR BAYC also hold 1839 PHUNKS 38 MAYC 31 PUNKS 17 BAYC,2022-06-16
221, Otherdeed 98386 bought for 2 49 2728 03 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-16
222,It Finally Happened I Accidentally connected my wallet with my BAYC Apes to a phishing link They airdropped me 10,2022-06-16
223, Grab your serums before MACC Mint amp the lab opens MOON GACC GrandpaApeChemistryClub SippinSerum MutantApeCC B ,2022-06-16
224, Otherdeed 75637 bought for 2 27 2492 01 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-16
225, The newest way to ape with your friend Calling all apes You can mint up to five free meme animations for each BAYC you hold Stay tuned for more updates NFTGiveaways MemeContest BoredApe NFT NFTs NFTCommumity Giveaways MondayApe Airdrop ApeForApe ,2022-06-16
226, Otherdeed 56845 bought for 3 22 3534 92 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-16
227,Wen apes add duck to collection BAYC ODYC duckfollowduck apefollowape NFTCommunity ,2022-06-16
228, cro1k4nckmsqm6y0uxu2sne5s0q2s5jq8h3fve2tym,2022-06-16
229,BAYC holders Bill is taking the piss TikTok ,2022-06-16
