,Tweets,date
1571,Top movers BAYC with 1300 ETH volume floor at 86 5 0 55 Otherdeeds with 770 ETH volume floor at 2 07 ETH 1 4 CloneX with 760 ETH volume floor at 9 ETH 10 Lacoste UNDW3 with 560 ETH volume floor at 0 31 120 MAYC w 470 ETH volume floor at 17 ETH 3 8 ,2022-06-14
1572,BAYC is really good project Always they represent hodlers profit ,2022-06-14
1573, When you finally Ape in Found this cool dude at FP Out went the Porsche and in came the Ape You bet I m all in BAYC ,2022-06-14
1574,Hey fams is one of the most traded NFT collections on Binance in last 7 days is the in BNBchain RhinoX BNX Binance NFT BSC BNBchain BAYC yugalabs MAYC NFTcollection NFTproject NFTcollectibles DeFi GameFi Metavers ,2022-06-14
1575,Hey here is an Honorary Cheerful Monkey for you CheerfulMonkeys BAYC ,2022-06-14
1576,Gm What a beautiful billboard bayc APE APECOIN BoredApe ,2022-06-14
1577, I wish I had a BAYC Even a floor MAYC would be sweet,2022-06-14
1578,Just bought this fella Just too clean not to be mine Get yours too and qualify for awesome Goodies JoinTheWave NFTCommunity Surfing SurfingApe BAYC CASC ,2022-06-14
1579,SolanaNFT NFTCommunity NFTcollection NFTCommumity WAGMI SolanaSummer solkillerbunnies BAYC MAYC moonbirds,2022-06-14
1580,BAYC mfs at NFT NYC I m a big deal and building the future Take my sticker and QR interrupted Pedestrians Ummm no ,2022-06-14
1581, someone rationalizing not to purchase BAYC in 2021 at mint,2022-06-14
1582, Otherdeed 88957 bought for 3 5 WETH 3429 58 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1583,Grandpa Ape Country Club 2450 Rank 4500 Rare Trait Tan Member's Only Jacket 1 70 GACC GrandpaApeCountryClub opensea nft azuki nftart nftproject BAYC MAYC MACC BAKC digitalart crypto art ethereum ,2022-06-14
1584,Booom TamedApes beyond the the Cryptocrash Taming tha loved BAYC Are you ready nft ,2022-06-14
1585,Before everyone jumps on the Let s fade BAYC bandwagon here you go ,2022-06-14
1586, Says the guy who profited from the BAYC images you're the biggest joke Act like you're standing u ,2022-06-14
1587,SO TRUE IS THE NEW NFT TREND nft NFTs Trending trendingnft apenft bayc BoredApeYC NFTCommunity FreeMint Degenmint ,2022-06-14
1588, Man I wish I kept my blue fur hoodie lol gacc macc Join our discord and see what the fuss is about ,2022-06-14
1589, Fucking love you more ,2022-06-14
1590, Win ,2022-06-14
1591,We will be holding the biggest giveaway for the 2 Headed Apes collection minters At 250 Mints 10 NFTs At 500 Mints 1000 5 Winners At 750 Mints 3 NFTs At 1000 Mints 2 NFTs BAYC MAYC MutantApeYachtClub A ,2022-06-14
1592, Otherdeed 49638 bought for 2 81 WETH 3418 93 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1593, Otherdeed 69270 bought for 4 19 WETH 4534 38 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1594, Join the AIPES Revolution RUGMI Hard Baby NFT nftart nftcollectors aigenerated artificialintelligenc ,2022-06-14
1595,Grandpa Ape Country Club 2282 Rank 2759 Rare Trait Potter 1 42 GACC GrandpaApeCountryClub opensea nft azuki nftart nftproject BAYC MAYC MACC BAKC digitalart crypto art ethereum ,2022-06-14
1596, Look on the bright side At least my BAYC merch now cost me 300 and not 3000 ,2022-06-14
1597,New RR BAYC minted 5467 RRBAYC NFTs ,2022-06-14
1598, 5 5 WorldOfWomenGalaxy 0 45 0xf61f24c2d93bf2de187546b14425bf631f28d6dc 2 BAYC Buy 4 Sell 3 1 AZUKI Buy 1 Sell 0 1 WOW Buy 2 Sell 2 ,2022-06-14
1599, Bored Ape Buff Club 10000 unique Bored Apes is already available FP 0 02 0 035 ETH POLYGON No Gas Fee n ,2022-06-14
1600,Not bought anything yet still sure I've missed some recovery pumps and if I was actively trading again I would have got in and out but I do not feel comfortable with everything on the cards right now 3ac CEXs Celcius Machi gt BAYC might be interesting at 60 ETH,2022-06-14
1601,Cryptopunks BAYC NFT ,2022-06-14
1602, Yeah still blessed I won obviously but looking back I couldve made a much bet ,2022-06-14
1603,RIP to the BAYC holders who bought ETH and an ape at the top and lost 80 ,2022-06-14
1604, I love this hair style 3D is more beautiful than 2D sooooooo much 3D Meta ,2022-06-14
1605, Whole crypto space falling apart while phunks amp rr bayc community just chilling Lmaoo,2022-06-14
1606, Otherdeed 91056 bought for 2 2212 34 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1607, Lololol I sold my bayc not for me anymore,2022-06-14
1608,BAYC s new utility is being able to apply for unemployment,2022-06-14
1609,Y all know I m one of them RR BAYC right for the movement ,2022-06-14
1610, Otherdeed 61792 bought for 2 17 2382 23 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1611, was gna wait til eth was 4 50 before i bought to reserve more rr bayc but im gna have to start now clearly,2022-06-14
1612,Keep Calm HODL nft nftart nfts nftartist cryptoart nftcommunity nftcollector nftcollectors cryptoartist nftdrop nftcollectibles pfpnft fuck bitcoin Ethereum tezos Solana BAYC crypto ,2022-06-14
1613,Bored Ape NFTs Face Steep Declines in Broad Cryptoasset Rout Popular NFT collections including the celebrity favored Bored Ape Yacht Club BAYC are being hit hard as the crypto market sinks Bored Ape NFTs Face Steep Declines in Broad Cryptoasset Rout ,2022-06-14
1614, NOTICIA Los NFTs de BAYC caen por debajo de los 100000 por primera vez en un a o BoredApeYachtClub BAYC NFTs ,2022-06-14
1615, Now that ETH has rugged RR BAYC s only cost 180 Grab yours now at and make sure to read ,2022-06-14
1616, remember our conversation about criminals and BAYC holders ,2022-06-14
1617, Raffle 5 M1 Serum BAYC and MAYC 5 Entries bought by Top Entries 8 Total Entries 38 ,2022-06-14
1618,A true luxury brand will integrate NFTs via crypto wallet connection into their watches Watch below hit me amp w a follow Read Jeff s piece NFTCommunity watches tagheuer BAYC ,2022-06-14
1619,Rocking BAYC merch went from being a flex to being a mark a fool smh,2022-06-14
1620, 0x35D2e8a8c9f0F6521a509287fD8c1d6a718D8806 want a bayc in one year ,2022-06-14
1621, Taking offers rn domain domainname DomainNameForSale BAYC MAYC,2022-06-14
1622,I remember when we got the BAYC shirts and shit and almost none sold ,2022-06-14
1623, Don't worry BAYC if ETH drops to 1 i'll come and sweep the floor for you ,2022-06-14
1624, Are you in ,2022-06-14
1625, Lol I am staring at this and have no idea on this shirt and what its from gacc macc Join our discord and see ,2022-06-14
1626, when it does Im grabbing a couple of BAYC before Luga Rugs them all ,2022-06-14
1627,Feel like I m gonna miss the opportunity to get an RR BAYC and a Phunk I like counter culture projects I ll see where it s at next month,2022-06-14
1628, Free AI Moonbirds NFT vault ,2022-06-14
1629, Otherdeed 53326 bought for 2 2195 6 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1630, Why don't people know there's something more to see beyond what they see NFT shrek Disney Coin BAYC FreeMint Bo ,2022-06-14
1631, 34 Looking back buying BAYC 0 3 ETH or 3 ETH there is not much difference in the holding gain both made gt 100 ETH however ,2022-06-14
1632, 2 3 of people who responded to my survey said they d rather own 4 apes than the entire CoolCats MILK market cap Current p ,2022-06-14
1633, Update Seth Green lelastar gabbiecarter lanarhoades cassidybanks haleyspades rileyreid stormydaniels miamalkova augustames abelladanger brandilove evaelfie CoryChase angelawhite nicoleaniston lenapaul NFTs NFTGiveaways NFTCommumity NFT BAYC sethgreen ,2022-06-14
1634,Ever wanted to know what the Hype around GACC is Step in and take a peak TGIF DJ Party Live From the GrandpaApeCountryClub Hosted by MACC is 2 hours from WL mint launch GACC NFTs BAYC ,2022-06-14
1635,The holo trait has always been my single most favourite trait in the entire collection Insanely lucky to have come across my grail and forever ape Thank you for the smooth deal Absolutely loving this holo grail NewProfilePic BAYC hologang ,2022-06-14
1636, Heard Goner bought this with BAYC money ,2022-06-14
1637, Barry Silbert Microstrategy Saylor Nayib Yukulele Justin Sun pumping his sheitcoin CZ permabull Donalt buying BAYC nft for 100k list goes on,2022-06-14
1638, OMG pleeeease make me a Goblin goblintown goblintownwtf goblin nft crypto nfts punks bayc mayc rtfkt azuki airdrop,2022-06-14
1639,Are BAYC NFTs cheap yet Asking for a friend,2022-06-14
1640, Otherdeed 98113 bought for 2 15 2523 13 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1641, My point is in this example the utility provided by the blockchain is transient and not very meaningful or impactful As Amy cited BAYC events last year required a wristband some used a list of names none actually needed the NFTs which ended up being temporary proxies ,2022-06-14
1642, dijo con pleno sarcasmo que im genes digitales caras de monos seguramente mejorar an el mundo inmensame ,2022-06-14
1643, Otherdeed 63105 bought for 2 02 2397 13 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1644, During bear market almost 2eth floor with multiple sale at 1 5 eth strong community fantastic founder bayc member and the nft isn't fire ,2022-06-14
1645,I find it very interesting how the 0xApes community proactively started the Captains amp Kings groups gangs Very playful amp fun but also reminds me of the BAYC Cheetah V S DMT gang era The ghost is real amp it s sporting yellow for now ,2022-06-14
1646, Ryder Ripps Full Interview is NOW AVAILABLE Get the full story from and the truth behind RRBAYC and BAYC LIST ,2022-06-14
1647,dagger is the only reason to stay bullish Thats the tweet daggermaxi nft BAYC mydaggerwillalwaysprotectyou,2022-06-14
1648,Everyone who HODLs BAYC here is going to be in tears within 60 days ,2022-06-14
1649, is going to reward holders more than most other collections aside from maybe what Yuga Labs did for OG BAYC ho ,2022-06-14
1650, Grandpa Ape Country Club 4005 Rank 3897 Rare Trait Multicolor Grin 1 20 ,2022-06-14
1651, My guess is fidenzas ringers squiggles gazers 1 1 art by certain artists some projects like Bayc etc will survive,2022-06-14
1652, Congrats ,2022-06-14
1653, I wish I were in BAYC Those people are sooooo cool,2022-06-14
1654,the disrespect is excessive at this point BAYC ,2022-06-14
1655, sort this out some bayc might get rekt ,2022-06-14
1656,This is who Machi is So greedy that he robbed a member of his own community and even with pressure from BAYC community still took him for a ride He claimed he got hacked Bullshit We need accountability We shouldn't have even needed 's incredible work ,2022-06-14
1657,Yuga Labs BAYC NFTs are up by 262 79 in the past 24 hrs cryptopunks also up by a lot When fractionalizes Crypto Punk NFTs would you buy a fraction for some good gains for this cryptowinter ,2022-06-14
1658, Snipe Alert Jun 18 7 00 pm Bored Ape Yacht Club Target Price 99 00 Floor Price 86 83 MemberoneAlpha mayc bayc bakc ,2022-06-14
1659, Me falta uno en mi colecci n junto a mis BAYC ,2022-06-14
1660, im just early enough to say that i heard about nfts before i heard about bayc,2022-06-14
1661,Quite foul how did my boy freethegang he was silenced after speaking out on the BM bad manners of the BAYC tagging in NYC I m not a political man but this does seem somewhat homophobic towards PrideMonth,2022-06-14
1662, Why i joined the 1 Strong active team 1 0 62 FP from a free mint 2 BAYC MAYC holders 3 Pixabears metaverse 4 Killacubs workshop 5 Staking in the pipeline 6 Amazing Art 7 Community is Come join the discord NFTCommuntiy NFT ,2022-06-14
1663, Otherdeed 99849 bought for 2 36 2637 27 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1664,Troll Commander 3 with gold leaf trim backside shot If you'd like your NFT in a gem then check out our pinned tweet nft nfts metaverse ethereum eth polygon metamask matic bayc handmade ,2022-06-14
1665,boloris hetel patahela vor mekin shat kuzes gres bayc cheeee hpartenqq menqq u boce ena vor um uzumes gres inqnela uzum qez gri,2022-06-14
1666, Come get in on something that wasn t just copy pasted but actually completely redrawn MGA NFT nfta ,2022-06-14
1667, BAYC of course,2022-06-14
1668, Kishimoto KISHI kishininjas BoredApeDC BADC BADclub boredape BAYC https ,2022-06-14
1669, Do you think they come from the same artist NFT BAYC MAYC ,2022-06-14
1670, P z z z z z z z z i f y o u s e e t h i s t w e e t j o i n u s NFTs NFTCommmunity NFTProject Free ,2022-06-14
1671, do any of my other tweets do that is there a chance that dave or one of his friends botted my tweet as you say to try to discredit me why the fuck would i pay for fake retweets,2022-06-14
1672,Do you want to earn free AirDrop Only you need mail You will earn sgmt coin and 1 shoes nft like this stepn I put on my invite link Etherum eth usdt USDT ens ENS BNB bnb BinanceSmartChain binance ape BAYC bayc CloneX STEPN NFTs ,2022-06-14
1673,inchia vor menq mekin havanum enq mez chi uzum bayc henc meky ujegh siruma mez menq chenq uzum ,2022-06-14
1674, Rekt too poor BAYC REKTAPENFT Rektapecopeclub bearmarket bearmarkets ,2022-06-14
1675, All the BAYC merch should stay in the luggage,2022-06-14
1676, ALAKAZAM you re right about this and our TROLLFAM NFTCommunity ETH Crypto NFT digitalasset web3 trollish TROLLHANDS APE BAYC illuminati AZUKI punks art ,2022-06-14
1677, Hello all APE NFT lovers The floor price of all Ape based NFTs has a pullback Is it gaining energy to bull again or wh ,2022-06-14
1678, This doesn t even mention that just over 12 of the holders are blue chip owners wallets holders with BAYC M ,2022-06-14
1679, when shopkeeper reacts with about 10KTF pfps avatars It is confirmed in my opinion I don t care what ,2022-06-14
1680, 1662 wallets holding an RR BAYC also hold 1839 PHUNKS 38 MAYC 31 PUNKS 17 BAYC,2022-06-14
1681, VIBE BAYC PARTY,2022-06-14
1682, Otherdeed 5085 bought for 20 21956 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1683,Seriously BAYC MAYC anyone wants to airdrop me one NFTsales,2022-06-14
1684, bayc gt any celeb branding we are about to try CryptoPunks branding too,2022-06-14
1685,Day 41 of asking for some utility for standalone BAKC holders bakc BoredApeYachtClub BAYC YugaLabs TheOtherSide,2022-06-14
1686,BoredApelin BAYC BoredApeYachtClub goblintownwtf Goblin Goblin nftart NFTCommmunity NFTs nftsale NFTshilling NFTdrops opensea FreeMint NFTCommumity NFTGiveaways NFTMarketplace NFTshilling,2022-06-14
1687, Otherdeed 56871 bought for 15 18 16664 6 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1688, Cough cough human watch human babble human further narratives for self and paid interests MONKE rejects humanity and returns to MONKE Be like MONKE there is still time shib doge Ape bayc ,2022-06-14
1689, I have few let me grab some more before NFTWHALES moonbirds BAYC MAYC takes over,2022-06-14
1690, Now that Pepper Pots is a Bored Ape can we get Iron Man in the club too There's an A ,2022-06-14
1691, gosh so much engagement ,2022-06-14
1692, After a lot of back and forth finally found the RR BAYC that sets the vibe It seems only appropriate that this RRBAYC ,2022-06-14
1693,Saw a guy wearing a BAYC hoodie and purposely didnt say anything We are late ,2022-06-14
1694, Come join the next project with a vision like bayc partially following in the foot steps of a great team bu ,2022-06-14
1695,Around 8 hours left to mint your MutantApeCountryClub WL spot NFTs BAYC GACC digitalart JBAC AAPES PAD azukiNFT ,2022-06-14
1696,NFT NFTGiveaway NFTCommmunity nftcollector nftart btc BAYC ,2022-06-14
1697,Some big BAYC holders wonder how they feel about being down so much ,2022-06-14
1698, Some golden apes still available DM us if there is any specific BAYC you would like to have,2022-06-14
1699, BAYC to 5 2 ,2022-06-14
1700, Yes to all BAYC holders,2022-06-14
1701, As happy as everyone is about Steph Curry being the first BAYC to win the NBA and I am celebrating with you I hope you fig ,2022-06-14
1702,Supporting OG artist BAYC Beach Hut after missing the free mint ,2022-06-14
1703, what did you go through all 10000 and draw everyone Just realized the numbers match up soooooo crazy bullish BAYC pablosLOL PabloApes ,2022-06-14
1704, 'Vinyl Remain' 46 on discover the full collection NFTcollection handmade nft video nftart nftartist NFTdrop opensea NFTCommunity turntable BAYC dj technics ,2022-06-14
1705, I sold one of my houses to buy a JPEG NFT Why Because I wanted to make a statement This NFT will create more revenue th ,2022-06-14
1706, Best Community Vote 8 Nominees 2 Polls Will Poll Top Four The Last 2 Weeks Before Hollywood Event BAYC do ,2022-06-14
1707,how do you feel board apies NFTCommunity nftcollector NFTCommunity BAYC ,2022-06-14
1708,The floor or entry level price for a BAYC NFT has fallen below 100K for th first time since Aug 2021 That's 78 since late April when BAYC started at nearly 430k But volume is up 2x and 100k is still a wedge for a monkee pic What happens next will be telling for NFTs,2022-06-14
1709, Snipe Alert Jun 18 5 00 am Bored Ape Kennel Club Target Price 9 00 Floor Price 6 MemberoneAlpha mayc bayc bakc,2022-06-14
1710,Grandpa Ape Country Club 2581 Rank 4544 Rare Trait Fisherman Beanie 1 62 GACC GrandpaApeCountryClub opensea nft azuki nftart nftproject BAYC MAYC MACC BAKC digitalart crypto art ethereum ,2022-06-14
1711, rr bayc,2022-06-14
1712,and of course this is part of their mystique part of their brand BUT most projects NGMI going this route no offense but no one else is BAYC ,2022-06-14
1713, SCAR vip community nft nfts nftart nftcommunity nftcollector ethereum digitalart youngandrich nftdrop nftar ,2022-06-14
1714, 4 5 Pablos 0 14 0xd3605059c3ce9facf625fa72d727508b7b7f280f 2 COOL Buy 10 Sell 6 1 BAYC Buy 1 Sell 1 1 MAYC Buy 2 Sell 1 ,2022-06-14
1715, 2 5 Illuminati 0 85 0x26badf693f2b103b021c670c852262b379bbbe8a 19 MAYC Buy 33 Sell 17 14 BAYC Buy 36 Sell 12 12 AZUKI Buy 20 Sell 19 10 CLONEX Buy 43 Sell 23 6 DOODLE Buy 33 Sell 27 4 COOL Buy 8 Sell 14 3 WOW Buy 5 Sell 2 ,2022-06-14
1716, LFG is the owner BTW Airdrop for is coming bayc mayc doodles koda clonex murakam ,2022-06-14
1717, big yikes have some respect hot takes like this show further how bayc is up their own ass ,2022-06-14
1718, OpenSea TRIBUTE APES SAME ANCESTORS DIFFERENT Family BAYC DNA Discord LinkTree RARITY NFT NFTCollection NFTCommunity ,2022-06-14
1719, Otherdeed 81159 bought for 2 09 2263 43 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1720,Degenerate Ape 8 is Available No Gas Fee 1 1 Unique NFT Available on YoungParrot NFT nfts nft nftcommunity nftcollector bayc cryptoart digitalart art crypto bitgert blockchain youngparrotnft nftcollectors bitcoin cryptocurrency nftdrop ,2022-06-14
1721, Welcome NICE to BAYC ,2022-06-14
1722, Troll Commander 3 with gold leaf trim backside shot If you'd like your NFT in a gem then check ,2022-06-14
1723,The tailor has arrived in NYC Checking the exhibition and getting ready for apefest bayc ,2022-06-14
1724, Bored Ape Yacht Club BAYC NFT 7431 sold for 78 51 ETH 93 87k ,2022-06-14
1725, Don't even comment on this unless your pfp is worth 100k Legends in their own right As BAYC is considered the top commodity in NFTs your community needs to lead by example at the forefront Instead you legends continuously embarrass the space with comments like this Child ,2022-06-14
1726, BAYC I changed from my real face to my Warrior face just for your post Project is Thanks for looping me in on this project pray,2022-06-14
1727, Authentic bayc creator THE TRUTH IS INN THE SHADOW WITHIN ,2022-06-14
1728, Snipe Alert Jun 18 5 00 am Mutant Ape Yacht Club Target Price 24 69 Floor Price 17 5 MemberoneAlpha mayc bayc ,2022-06-14
1729, Otherdeed 45111 bought for 2 3 2452 63 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1730,These 2 months are your chance to become a millionaire Bitcoin Ethereum BAYC,2022-06-14
1731,I think the crypto market finally matures after Dicks flips BAYC It s tough to get mainstream legitimacy when the leading project is a meme with no future security plan and a long term cultural disaster Once Dicks leads people can finally focus on what s actually being built,2022-06-14
1732,Raffle 5 M1 Serum BAYC and MAYC 1 Entries bought by Top Entries 5 Total Entries 15 ETC M1 ETCBAYC ETCMAYC ETCARMY ETCNFT NFTCommunity NFT SOL ETH ETC22 ,2022-06-14
1733, Ask Elon Musk to give you his BAYC ,2022-06-14
1734,MIRL PvP on officially LIVE Represent MIRL and go up against other PFP characters such as BAYC Doodles and show us your game results in the comment Are you a champ mirlnft mirl mirlgame eth nft farming game gamification crypto ,2022-06-14
1735, Otherdeed 11837 bought for 2 2 2414 06 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1736, I can t rock BAYC gear because I don t own one But when the BTFA merch drops during phase 4 or 5 Im getting my BTFA ,2022-06-14
1737, MONKE FOLLOW MONKE TO FLIP APE Bring ALL ARMY ,2022-06-14
1738,Still with my foot halfway in the crypto door I faded crypto native IP's like CryptoPunks As a comic book fan I bought NFTs from well known brands like Marvel and DC on WAX VeVe at first I heard JRNY shill BAYC early and continued to fade crypto native NFTs on ETH 11 X,2022-06-14
1739, NFT Hxxxxxx NFT NFT ,2022-06-14
1740, The start of something E P I C BAYC BoredApeYachtClub nftart ,2022-06-14
1741,NFT rarible BAYC Web3 Metaverse ImranKhan ,2022-06-14
1742, The merch is finally here MAYC BAYC ,2022-06-14
1743,New RR BAYC minted 5395 RRBAYC NFTs ,2022-06-14
1744,YUGA BAYC MAYC BAKC OTHERSIDE PUNKS MEEBITS,2022-06-14
1745, 2 5 Otherdeed 2 2 0x34d85c9cdeb23fa97cb08333b511ac86e1c4e258 4 MAYC Buy 7 Sell 3 2 BAYC Buy 6 Sell 5 1 AZUKI Buy 2 Sell 0 1 WOW Buy 1 Sell 0 ,2022-06-14
1746, Snipe Alert Jun 18 6 00 am Bored Ape Yacht Club Target Price 99 00 Floor Price 86 85 MemberoneAlpha mayc bayc bakc ,2022-06-14
1747,Buraya kadar her ey ok g zel g r nebilir ama yat r m yapmak i in hala yeterli de ildir Ayakta durmak devaml l k i in genelde utility'ler gerekir Y lda onbinlerce topluluk NFT'leri retilir ama sadece biri BAYC olur NFT bize ne fayda sa layacak imdi bunu g z atal m ,2022-06-14
1748, BAYC MAYC JBAS ,2022-06-14
1749,High profile BAYC collector denies allegations of wrongdoing brought by DeFi detective Crypto CryptoNews CryptoTrends NFT NFTNews NFTRelease NFTDrop AltCoin AirDrop NFTProject NFTArtist NFTCommunity CNFT CNFTCommunnity ,2022-06-14
1750, Red Rose Mosaic Block Portrait is now listed on Opensea First Purchaser will also receive Physical Mosaic Portrait ,2022-06-14
1751, BAYC 7537 sold for 1024 According to Ginoa NFT amp Metaverse Price Valuation AI its current price is 766 44 https ,2022-06-14
1752, Ha you will Rue the day you attacked Rottenest Island and stole our diamonds TribeQuokka NFT BAYC NFT ,2022-06-14
1753,My Pixel Ape Handmade 1 1 2021 Collection of BAYC Apes Animated Pixelart I made one that has 666 editions FREENFT for new NFT gif and Current 217 owners nftcollectors ,2022-06-14
1754, punk owners did the same to bayc it's natural people wanna protect their investment by putting down other good ones,2022-06-14
1755,Warm welcome in NYC bayc BoredApeYachtClub newyorkcity ,2022-06-14
1756, The Mutants are coming Are you prepared GrandpaApeCountryClub MutantApeCountryClub GACC MACC NFTs BAYC MAYC JB ,2022-06-14
1757, Great deep dive Machi big brother and his fellow scammers have dirtied the image of Taiwan He also gifted Jay Chou a free BAYC that was later phished ,2022-06-14
1758,Love seeing BAYC amp MAYC upset that they didn t sell at the top Welcome to the mud influencers,2022-06-14
1759,nfts nft nonfungibletokens opensea OpenSeaNFT rarible matic ethereum ether eth nftcollectors nftcommunity nftcollection nftartists nftart digitalart nftdrop nftartwork NFTProject nftshill nftsale garyvee boredapeyachtclub bayc cryptopunks ,2022-06-14
1760, Got my 3 fam Wen bayc ai ,2022-06-14
1761, No one has to paint pictures here He's right You take joy in kicking your feet around twitter spaces like a toddler Not a care for anyone else or how your actions affect the community And you are a project manager It's not a great look ,2022-06-14
1762, Boring goes on bayc nftnyc ,2022-06-14
1763, MONKE WILL FLIP APE monke bayc,2022-06-14
1764, Bored Ape Yacht Club BAYC NFT 1877 sold for 88 ETH 106 54k ,2022-06-14
1765,Best PFP for building an empire BAYC NewProfilePic ,2022-06-14
1766, Thinking of investing into the Metaverse Well these NFT Land Plots are by far some of the LARGEST by Marketcap ,2022-06-14
1767,Aiyo can't get in the discord again Can anyone help bayc mayc yugalab ,2022-06-14
1768,Exoticerotica NFTs All new art begins at 5ETH WEEKLY NFTdrop Exotic art collectibles NFTCommunity NFTProject crypto NFTshill NFT eth nftphotography BAYC BNB AMC MAYC VeeFriends Azuki Crypto nftsale Bitcoin ,2022-06-14
1769, Can I be someone s 1 to ApeFest2022 I got hosed on the process Literally did everything but was told I didn t sig ,2022-06-14
1770, BAYC's Otherside Metaverse Will Release Its First Tech Demo on July 16 The Otherside land claim for BAYC and MAYC NFT ,2022-06-14
1771, Well if only i was little early i would havee gotten maybe baycs but again bayc hype was the reason i came to know there is something called as nfts,2022-06-14
1772,Grandpa Ape Country Club 156 Rank 1 Rare Trait Anime Grandpa 0 02 GACC GrandpaApeCountryClub opensea nft azuki nftart nftproject BAYC MAYC MACC BAKC digitalart crypto art ethereum ,2022-06-14
1773,i don t give a fuck about steph curry and i don t know why BAYC people do but if there s any indication as to what NFTs can create it s him catching a ring ,2022-06-14
1774,Grandpa Ape Country Club 2998 Rank 3070 Rare Trait Chain 2 16 GACC GrandpaApeCountryClub opensea nft azuki nftart nftproject BAYC MAYC MACC BAKC digitalart crypto art ethereum ,2022-06-14
1775, bayc was about 350 around a year ago imagine selling it for x2 ,2022-06-14
1776, Otherdeed 13138 bought for 16 19657 76 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1777, And because of his extensive knowledge He can usually spot what it takes to make a good project What the creators do after that isn t really in his hands,2022-06-14
1778, Cryptopunk wrapped V1 224000 BAYC 117 ,2022-06-14
1779, Our new BAPC Team took over 1 month ago Amazing growth in our Discord as we have more than doubled from 1000 members ,2022-06-14
1780, At this point guys in BAYC sweatshirts are going to be doing the mugging instead of being the ones getting mugged,2022-06-14
1781, Pretty sure he was apart of BAYC not just biggest holder What are chances he s shadow funded shit like penguins and stuff too,2022-06-14
1782, My baggage includes BAYC MAYC Metaverse land Doodles My dad left when I was 12,2022-06-14
1783, Otherdeed 86048 bought for 16 3 18667 25 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1784, DEGENS time to make MONEY BAYC is the BIGGEST NFT collection of all time SELLING UP TO 22 ETH DO NOT MISS OUT Opensea nft nftcommunity NFTAnftcollector nftartist nftdrop nftdrop BAYC nftartist boredapeyachtclub boredape ,2022-06-14
1785, Brother you are very beautiful Put your picture in your avatar give me this BAYC8287,2022-06-14
1786, But it's not misinformation tho Bayc accidentally did what they did and owned up to their mistakes ,2022-06-14
1787,Okay is the most insane community I have ever seen in my 2 5 years of being in NFT's Had to cop one more from the floor BAYC OF SOLANA ,2022-06-14
1788, because fudge bayc aready fr,2022-06-14
1789, A first and fun bottle with owned BAYC And don t miss out that some releases require you to be a BlockBar NFT holder this will be a fast track ticket I know Mr Bowman must be after some true and will always have some more exclusive releases for you ,2022-06-14
1790, Otherdeed 28597 bought for 2 99 3282 42 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1791,Merch Madness lfg apefest BAYC yuga ,2022-06-14
1792, no fucking discord 25 shit vitalik v BAYC ,2022-06-14
1793, The best time to invest in blue chips is when the market's down The best way to invest in a blue chip is a free mint ,2022-06-14
1794,For each 3 lands you own you can mint 1 free BAYC AI So if you own 6 you can mint 2 etc ,2022-06-14
1795, hahahhaaha BAYC holders losing everything in another hack these mid IQ average Joes deserve to be poor for the rest of ,2022-06-14
1796, Ty Nino for lending me your Lamborghini last month and paying my rent for the year Also for giving me one of your 10 BAYC Big love,2022-06-14
1797,Ducks are bringing back the BAYC moves feeling I m so bullish for this project built of literally community members I ve seen it I believe it just don t say I didn t quack at you Just quack I don t even need hashtags ,2022-06-14
1798, Otherdeed 72222 bought for 2 7 3023 62 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-14
1799,Would you rather be long and ENS or BAYC Bored Ape Your nfts are Crap land that us apes minted instead of taking profits on APE and are now down BIGly DontBuyPoo FreeMint ,2022-06-14
1800, Snipe Alert Jun 18 7 00 am Mutant Ape Yacht Club Target Price 24 69 Floor Price 17 8 MemberoneAlpha mayc bayc ,2022-06-14
1801,Rare one Gold grill laurel wreath gacc macc Join our discord and see what the fuss is about bayc MAYC ,2022-06-14
