,Tweets,date
91, I said imma wait 350 fiscal days but we do know said there will be no expiration date on clay I m sure it s to avoid apecoin debacle via BAYC correct me if I m wrong just thinking out loud hold longer get more reward vs paperhanding for liquid asap ecosystem,2022-06-18
92, 0x77B2F9a5DF2efc260B6f1b57C636f64C3b3e926F I like your project ,2022-06-18
93,Over 100 CryptoPunks sold in last 24 hours floor is now slowly closing the gap on BAYC Meanwhile APE is showing signs of life Is this just pre NFT NYC hype OR is it more proof that there s good reason to suspect that these markets are hopelessly front run and manipulated ,2022-06-18
94, 1 5 ExclusiblePenthouse 0 25 0xded7720e7e1682cf67345273837ca0c80ba669ef 8 CLONEX Buy 18 Sell 0 6 BAYC Buy 10 Sell 5 5 MAYC Buy 9 Sell 1 3 WOW Buy 5 Sell 0 2 AZUKI Buy 3 Sell 1 1 DOODLE Buy 2 Sell 4 ,2022-06-18
95, Meet my the newest GGC character 79 GGC Genesis Keeda She will drop on before NFTNYC2022 Can't wait to see y ,2022-06-18
96, Meanwhile in the jungle Monkes eating for the famiglia MONKE SHIB SHIBARMY Dogecoin bayc APE we coming for ,2022-06-18
97, The ladies of BAYC have assembled and are ready to take over NYC More information coming soon notaplu ,2022-06-18
98, 4 5 hrs to go on this blue beams beauty RR BAYC by we like the conceptual art ,2022-06-18
99,Am I the only one that thinks the BAYC Trezor Hunt will take place in ,2022-06-18
100, Dem NFTs are made for staking Stake the bad ass NFT and earn THOL Maybe in the future just 1 of the NFTs from ,2022-06-18
101, Otherdeed 12331 bought for 2 44 2678 63 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-18
102, phenomenal hype NFTCommunity blockchain BAYC APE,2022-06-18
103,Guys what if we could download food nft nftart BAYC Azuki decentralized CentralPark cryptocurrency,2022-06-18
104, NFTGiveaway I've just minted NFTs by INSANE AI BAYC A Mint yours here ,2022-06-18
105,Who is the holder of this Just want to say Hello GACC BoredApeYachtClub BAYC MAYC,2022-06-18
106,Giving away this lucky Pass To Enter Follow Like amp Retweet Tag 3 friends Winner selected in 3 days NFT NFTCommumity BAYC MAYC DegenHQ ENSgiveaway NFTGiveaway NBAFinals nftart ,2022-06-18
107, CACTI Raffle 2 You can win this sick NFT 1 ticket 12 CACTI Cacti raffle in Discord for info ,2022-06-18
108, Any rare BAYC here that would like in to fill raretrait eth ,2022-06-18
109,would you rather one 1 M1 mutant ape M2 mutant ape azuki clone x moonbird and doodle or one 1 BAYC,2022-06-18
110, Fortunately for BAYC they're big enough for most of their controversies or memes against them being harmful to their floor But they're definitely viewed negatively ,2022-06-18
111, NFTGiveaway Rules 1 Drop your ETH addres 2 Follow me 3 like NFT NFTgiveaway NFTart NFTs NFTCommunity OpenSea NFTpromo NFTgiveaways NFTcollector BAYC NFTpromoter NFTdrops GAMEBOX ,2022-06-18
112, So after 9 months of trading NFTs here is my first Loaded Lion ,2022-06-18
113,Gacc exclusive body and visor gacc macc Join our discord and see what the fuss is about bayc MAYC ,2022-06-18
114, Grandpa Ape Country Club 339 Rank 3273 Rare Trait Trapper 1 04 GACC G ,2022-06-18
115, Otherdeed 15708 bought for 2 08 WETH 2240 9 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-18
116, If I were you I would hurry The Serum to mutate your Apes is on and you will find it for another day before they ,2022-06-18
117,Hello Fellas is the on BNB chain and is one of the most traded NFT collections on Binance in the last 7 days Sold out in 5hrs at dutch auction at 9bnx Info DYOR 100xgem Crypto BNX Binance NFT BSC BAYC ,2022-06-18
118, Snipe Alert Jun 18 5 00 pm Bored Ape Kennel Club Target Price 9 00 Floor Price 5 89 MemberoneAlpha mayc bayc bakc,2022-06-18
119, Waiting for the yacht to apefest MAYC BAYC ,2022-06-18
120, Otherdeed 20326 bought for 4 16 WETH 4001 67 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-18
121, 2 5 BAPGENESISBULLS 0 5 0x2cf6be9aac1c7630d5a23af88c28275c70eb8819 1 AZUKI Buy 1 Sell 0 1 BAYC Buy 1 Sell 0 1 COOL Buy 1 Sell 0 1 DOODLE Buy 1 Sell 0 1 MAYC Buy 1 Sell 0 ,2022-06-18
122, I love my jerseys bro So ,2022-06-18
123,Wow Curry really put BAYC aside some other important things in his bio ,2022-06-18
124,New RR BAYC minted 5497 RRBAYC NFTs ,2022-06-18
125, Snipe Alert Jun 18 7 00 pm Bored Ape Kennel Club Target Price 9 00 Floor Price 5 98 MemberoneAlpha mayc bayc bakc ,2022-06-18
126, NFT 85 BAYC ETH 65 ArtBlocks Nouns 3 ,2022-06-18
127, Exclusive Footage of BOR DSUN BAYC 5128 training Storm Tracks Koda 9364 Owner ,2022-06-18
128, The more I listen to the more I wanna join the ride Picked up my second RR BAYC CantCopyNFT ,2022-06-18
129,RR BAYC 1657 has a new bid of 0 1 98 08 placed by bobbyzoo eth RRBAYC NFTs ,2022-06-18
130, An APE can coexist with another Ape 6580 BAYC pablosapes pablosmanshin pabloslol BoredApeYachtClub MAYC ,2022-06-18
131, Is that a threat I thought all love in BAYC I wanted use it for charity ,2022-06-18
132, Merch turned out Graveyard Shift fam tell me what you think BAYC hat looking fly ,2022-06-18
133,Thinking of buying a RR BAYC hmmmm ,2022-06-18
134, goblintown goblintownwtf goblin nft crypto nfts punks bayc mayc rtfkt azuki airdrop https ,2022-06-18
135,Whom ever offer this low price for this degen boomerang troll is pocoloco and has no dignity 1000x ignore you 4ever NFTCommunity anime trollfam TROLLHANDS ETH NFT opensea fun collect art mint APE BAYC goblin web3 bear ,2022-06-18
136,New RR BAYC minted 5499 RRBAYC NFTs ,2022-06-18
137, MINT IS LIVE 42 SOLD 0 05 Eth 1k Supply DegenHQ Exclusive WL spots Exclusive Giveaways Premium Mob ,2022-06-18
138, I heard it s a good time to buy MAYC Got mine for really cheap A steal i tell you Where my cough panda coug ,2022-06-18
139, That s not true February we weren t talking about any of that The pfp craze started once BAYC minted out and go successful around June You re so cool tho you been around longer you should be proud ,2022-06-18
140,Arrived in NYC So excited THIRDFRIENDS HKSKstudio BAYC MAYC likeminded NFTNYC NFTNYC2022 NFT ,2022-06-18
141, Clone X Punks bayc azuki doodles,2022-06-18
142,Eyes for days gacc macc Join our discord and see what the fuss is about bayc mayc ,2022-06-18
143, I will give away another rare GOBLIN to some random person floor price 7ETH Last round Follow R ,2022-06-18
144,I feel the need to clarify Of course things could go much lower here so this might be smart af But I meant it s just sad to see people hold with so much conviction to wait for this dramatic drop in eth usd and nearly 50 ETH BAYC value to sell now late,2022-06-18
145,1 Wer steckt hinter dem Bored Ape Yacht Club 2 Wie wurde BAYC so popul r 3 Welches NFT wurde zum h chsten Preis verkauft Schau auf unseren IG Kanal und erfahre mehr dar ber cryptonerds official ,2022-06-18
146, bayc DC e ,2022-06-18
147,What are you waiting for RUGMI Hard Baby NFT nftart nftcollectors aigenerated artificialintelligence nftcollectors nftcommunity nftcollectibles nftartist nfts nftartists nftartgallery BAYC MAYC BoredApeYachtClub ,2022-06-18
148, BAYC 2162 is now marked with a reported for suspicious activity tag on OpenSea the world's largest NFT marketplace T ,2022-06-18
149,MACC DJ PARTY SNEAK 26 Join the Discord MintingSoon MutantApeCountryClub GACC GrandpaApeCountryClub BAYC MAYC NFTMint NFTMintAlert OpenSeaNFT Kuchuya Mutants ,2022-06-18
150,MACC DJ PARTY SNEAK 19 Join the Discord MintingSoon MutantApeCountryClub GACC GrandpaApeCountryClub BAYC MAYC NFTMint NFTMintAlert OpenSeaNFT Kuchuya Mutants ,2022-06-18
151, Otherdeed 64674 bought for 2 95 3238 51 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-18
152,Exoticerotica NFTs All new art begins 5ETH WEEKLY NFTdrop Exotic art NYCNFT NFTCommunity web3 NYC crypto NFTshill NFT eth Metaverse BAYC NFTforSALE MAYC dubai metaverseart Azuki Cryptocrash Cryptos MetaverseNFT nftsale Bitcoin ,2022-06-18
153,Spaces starts soon MACC MINT PARTY Vibe with us during the start of the Whitelist Mint LFG MutantApeCountryClub minting NFTMintAlert NFTMint GACC GACCSpaces BAYC MAYC MutantFam Mutants NFTCommunity NFTdrop BULLISHVIBES Bullish ,2022-06-18
154,Lol I am staring at this and have no idea on this shirt and what its from gacc macc Join our discord and see what the fuss is about bayc MAYC ,2022-06-18
155, SPIN A WHEEL TO WIN BAYC amp CRYPTOPUNKS The NFT Casino Making Millions Rollbit s First NFT Collection Grab Your NFT Lootbox ,2022-06-18
156,Giveaway of the first 400 of our 2500 release Respond with ETH address in the comments or DM us We re doxxed w real LinkedIn accounts Don t forget 2 follow NFTCommunity NFTs NFTGiveaway nftart nftcollector eth EdgarAllanPoe BAYC eth OpenSeaNFT,2022-06-18
157, Otherdeed 84552 bought for 3 75 4116 75 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-18
158,This BEAR MARKET is crazy BAYC 79440 3 Azuki 8912 10 moonbirds 16927 Doodles 10055 85 Great time to buy ,2022-06-18
159,My profile eth 0 23 E Check out my item listing on OpenSea ensdomains Ethereum NFT NFTCommmunity ETH DomainName domainsforsale domainnames BAYC NFTCollector arabicdomain OpenSeaNFT DomainNameForSale ens,2022-06-18
160, About to take a flight what happens to my luggage with these new tags on them BAYC ,2022-06-18
161, RhodeIsland MAYC BAYC Narragansett is the best place for a mutant like me ,2022-06-18
162, I dont disagree 99 of NFT s won t survive doesn t mean those outside of the top 10 won t survive It comes down to team not popularity plenty of hyped projects who ve pumped up just to fade because founders don t care And yea I ve lumped BAYC due to seeing this take a lot,2022-06-18
163, V I P 1 of 1 APES Giveaway is a top NFT project so who will get a free one will be rich instantly we are talking about 10eth minimum 1 Follow us 2 amp 3 Tag frens nft nfts NFTGiveaway NFTCommunity ApeNFT pfpNFT 1of1 FreeNFTs BAYC ETH ,2022-06-18
164, Nearly 100M has been spent on gas for the BAYC land sale in one hour This is money that could have gone to Yuga or stayed ,2022-06-18
165,Grandpa Ape Country Club 53 Rank 3171 Rare Trait Chef Hat 1 26 GACC GrandpaApeCountryClub opensea nft azuki nftart nftproject BAYC MAYC MACC BAKC digitalart crypto art ethereum ,2022-06-18
166,Just in time for 2022 we aped in Welcome Ape 4560 to the vault The sailor needs a name Any suggestions BAYC NFTrust NFT NFTNYC2022 ApesFollowApes PrussianSailor ,2022-06-18
167,Current Bag BAYC MAYC Kennels Azuki Punks Doodles CyberKongz Cool Cats Cool Dogs Laid Back Llamas Lazy lions Alien frens What s missing ,2022-06-18
168, lol BAYC holders would've been cleaned ,2022-06-18
169, Why are you using again BAYC 3642 that you sold me last July as your PFP It s not yours anymore Please stop this immediately Thanks ,2022-06-18
170, BUM BUM BOTTOMSUP IS COMING FOR MONKE With 6 Usdc Reflections SAY WHAT 100xgem Erc20 Caw Mri ,2022-06-18
171, congrats,2022-06-18
172, sam eth sold for 100 eth jim eth for 25 years few hrs back English 3 digits ens have a floor p ,2022-06-18
173,Lol serious deer stalker hat fomo now gacc macc Join our discord and see what the fuss is about bayc MAYC ,2022-06-18
174, Ladies Gentlemen and Apes welcome aboard In addition to all the incredible goals that the team has we will be doing interviews WAGMI BAYC boredapeyachtclub boredape nftcommunity NFTs ,2022-06-18
175, BAYC holders at NFT NYC when you don't approach them first ,2022-06-18
176, for fractional ownership of BlueChipNFT amp IRL property by MAYC amp BAYC with All of the above moonshine Bullish DIAMONDHANDS LFG NFTs ,2022-06-18
177, SuperfReqs NFT Mint 11 11 Like RT FLW TAG 3 plz NFT NFTs Metaverse defi ETH XRP Gam ,2022-06-18
178,Get the word out you do NOT want to be caught sleeping on this release gacc macc bayc mayc ,2022-06-18
179, Coinbase nft is down so bad they are sending me emails saying I can get an official BAYC for 1 eth Must have fired their p ,2022-06-18
180, Otherdeed 70192 bought for 1 9 2085 82 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-18
181, Snipe Alert Jun 18 6 00 pm Bored Ape Yacht Club Target Price 99 00 Floor Price 86 79 MemberoneAlpha mayc bayc bakc ,2022-06-18
182,FIRST MACC SALE IN HISTORY OpenSeaNFT MintingNow MutantApeCountryClub GrandpaApeCountryClub GACC MutantFam BAYC MAYC MutantApeCC NFTMintAlert MintOfTheDay NFTMint Bullish ,2022-06-18
183, This doesn t even mention that just over 12 of the holders are blue chip owners wallets holders with BAYC MAYC Azuki Cryptopunks etc Decent ratio and just the start as more will be definitely coming with what s in store for this project ,2022-06-18
184, Why take a chance with your hard earned money in this market When you can own your favorite BAYC by easily applying for a lo ,2022-06-18
185, How I think I look vs how I really look on the check out camera Have you gotten your pabloape yet ,2022-06-18
186, WOW SO CRAZY CAN'T BELIEVE I WON A BAYC AND 50 ETH JUST FROM BEING THE69TH RT YOU CAN JUST ,2022-06-18
187, Remember when every project was I am getting bayc vibes ,2022-06-18
188,ApesRepublic Just an Ape trying to survive in the RA ApeRepublic NFTs NFT BAYC NFTCommunity NFTGiveaway ,2022-06-18
189, Aren't bayc mutants private server nft's ,2022-06-18
190, NFTStats Daily Highest NFT Sale 2882 Sold for 169 ETH 183197 Today BoredApe BoredApeYachtClub BAYC MAYC Yugalabs Ape APECOIN opensea OpenSeaNFT NFTshill NFTshilling NFT NFTs NFTshill Web3 ,2022-06-18
191, NFT Sales Update Highest NFT sales of the past 7 days BAYC 4549 BAYC 8971 BAYC 6041 BAYC 6151 BAYC 3338 What ,2022-06-18
192,BAYC 198000 1 52 ,2022-06-18
193, Looking for the future BAYC The future BAYC is here Only a few people can become rich attention to this Panda You have to buy NFT PANDANFT ,2022-06-18
194, Today s Gm for BAYC 7990 ,2022-06-18
195,Now a BAYC only costs 86 8 eth which is about 8k USD lol and I still think it's going to go down more ,2022-06-18
196,The current cryptocurrency market remains in a state of chaos The liquidations are over 200 million on a daily scale again as Bitcoin headed towards the Read more ,2022-06-18
197, Bored Ape Yacht Club recuper el primer puesto en OpenSea pero su precio ha bajado un 53 El 1 de mayo el precio m nim ,2022-06-18
198, Congrats and welcome ,2022-06-18
199,MACC DJ PARTY SNEAK 3 Join the Discord MintingSoon MutantApeCountryClub GACC GrandpaApeCountryClub BAYC MAYC NFTMint NFTMintAlert OpenSeaNFT Kuchuya Mutants ,2022-06-18
200, Otherdeed 78534 bought for 2 19 2398 69 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-18
201, Otherdeed 73120 bought for 2 5 WETH 2346 63 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-18
202, GREAT TIME IN THIS SPACE FUCKING LOVE THIS FOMOM FOR REAL Sneak peeks go crazy MACC GACC BAYC MAYC SHEESH NFTCommunity NFTs NFTart NFTProjects ,2022-06-18
203, Grandpa Ape Country Club 3735 Rank 763 Rare Trait Bored Kazoo 0 86 GAC ,2022-06-18
204, I m with it Let s get into BAYC together,2022-06-18
205, u tried it yet ,2022-06-18
206, Bored Apes BAYC NFTs Hit a Yearly Record Low Floor Price Drops Below 100K,2022-06-18
207,If I could short bayc I really really would It s def going to go below 10 eth Most assymetric trade I ve seen,2022-06-18
208,I love you all but I m curious Who s community is better GACC ATS BAP MACC AAPE NFT BAYC NFTCommunity,2022-06-18
209, Otherdeed 53717 bought for 13 56 WETH 12809 18 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-18
210, Thank you for helping me verify my ownership Excited to join the pride,2022-06-18
211, Otherdeed 72910 bought for 3 4 3732 52 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-18
212,Was surprised to discover a whole BAYC merchandise section in a local skate shoe store Not sure how I feel about this tbh ,2022-06-18
213, Rekt ape attacks the bourgeois of NFT's the top of the top The BAYC 7,2022-06-18
214,I'm releasing the BAYC MAYC WL form for A Bored Year today instead of tomorrow Please fill it out there's only 1000 NFTs available All apes featured in the book are automatically whitelisted but they're still required to fill out the form ,2022-06-18
215, NFT Whale 'Kirtsting1' just bought 6580 BAYC for 100 ETH 108781 BoredApeYachtClub BAYC whalestats babywhale ,2022-06-18
216, Mint some BTFA NFT BTFA NFT are dope and generate revenue NFTCommunity BAYC Ape ,2022-06-18
217,hmm should I get a RR BAYC Very tempting,2022-06-18
218,Have you ever saw a Bullet APE 9725 BAYC pablosapes pablosmanshin pabloslol BoredApeYachtClub MAYC apes ,2022-06-18
219,MikeMajlak has purchased his first ever home in LosAngelesCalifornia for a hefty 4 1 million And for those who can t digest it yet here comes another fact he used his BAYC NFT as leverage to make the house his own ,2022-06-18
220,BAYC APE is still valued at 1 BILLION DOLLARS 3 3B fully diluted with Bitcoin now at 18 4K USDT We're nowhere near bottom yet ,2022-06-18
221, The good news in all this is that at least the Ether 2 0 merge became a whole lot easier Next time a BAYC drop won't even clog up the network so lower gas fees It's time to re build ,2022-06-18
222, For those that don t know this is a trippy hat trippy fur blue beam BAYC level timepiece Shit that s awesome ,2022-06-18
223,I need a BAYC that community is hands down so fucking talented and so genuine Dope People and Music ,2022-06-18
224, I think probability of Bayc fading away is low a lot of capital behind the project for it to continue building,2022-06-18
225, Snipe Alert Jun 18 5 00 pm Mutant Ape Yacht Club Target Price 24 69 Floor Price 17 8 MemberoneAlpha mayc bayc ,2022-06-18
226, That's great Congrats to you too,2022-06-18
227,So after 9 months of trading NFTs here is my first Loaded Lion ,2022-06-18
